text,weak_label,confidence,rule_triggered
信息安全工程师。职位信息 一、岗位职责： 1.负责制定公司相应的信息安全策略，并推动落地； 2. 负责完善公司信息安全保密管理体系，确定信息安全的系统框架和需求方案，负责安全系统的部署和实施； 3.负责编写内部各类信息安全服务方案，安全服务报告等； 4. 负责响应及处理公司信息安全事件并给出解决方案，包括事后分析与追溯； 5.承担其它信息安全相关工作。 6、此岗位可面谈--*** 二、任职要求： 1. 本科以上学...,66,0.9151,similarity
有些人可能一辈子都不知道自己的潜力在哪。与其浪费天赋，不如到合适的工作。。即将毕业，或者已经毕业的你； 是否梦想着有一个好的平台施展自己的能力，是否想通过自己的努力得到一个公平公正的晋升机会，是否想选择一份职业长久的坚持下去； 我们相信，当年轻遇见年轻，就可以创造新生力量！有些人可能一辈子都不知道自己的潜力在哪。与其浪费天赋，不如到合适的工作。 链家成立于2001年，是中国前沿的房地产服务企业，业务覆盖二手房、新房和租房等房产交易服务。目前已进驻北京、上海、广州、深圳、...,0,0.6725,reject_real_estate
汽车美容技师 工资6K+。岗位要求：1、年龄35岁及以下，身体健康；2、初中及以上学历，有良好的执行力和通能力；3、有汽车抛光美容经验，有车辆PDI/整备经验优先；4、需持有车辆驾驶证且驾驶技术通过甲方考核。岗位职责：1. 负责车辆交付前表面微瑕疵抛光打蜡，清洗发动机，精洗内饰等项目的施工2。领导安排的其他事情。上班时间：早九晚六 上五休二,136,0.8347,similarity
汽车美容 抛光岗位 工价25/时 7500－8000包吃住。7500－8000包吃住+25/时汽车美容 抛光岗位，工价25/时要求最低有4S店或者汽修店漆面修复漆面抛光经验，或者同类型汽配厂漆面抛光经验，会使用相应工具年龄：18-40岁每月工时330以上，包吃住。耐苦耐劳，身心健康，无大面积纹身、刺青，能适应工厂倒班.站岗工作制。 提供免费工作餐和加班用餐；住宿免费，水电费均摊。每月10号发上个月工资。入职购买意外险。工作时间：8：00–20：00， 12...,136,0.7568,similarity
汽车美容。急聘洗美专业技师！ 本店使用俄罗斯GRASS专业洗车液清洗汽车，要求工作细致，有热情，善于表达沟通，一个好的，专业的洗美工同时也应该是一个好的推销员！ 欢迎加入！ ☎️***********职位福利：全勤奖、包吃、绩效奖金、优秀员工奖金,136,0.8106,similarity
汽车美容工。工作内容：门店洗车、汽车美容。薪资福利：1、3个月试用期，小工3000-4000，中工4000-4500，可提前转正，拿提成 洗美实习2、初级3500+ （只会洗车也可以、慢慢学 没有经验需要相关专业）3、中级5000+ （能讲清楚打蜡和镀晶的区别、能迅速找到漆面或内饰缺点及交流切入点、能熟练玩耍抛光机，好能切削到位） 4、包食宿或包住餐补+缴纳社保职位福利：五险、包吃、包住、餐补,136,0.7999,similarity
汽车美容。岗位职责：1、负责抛光打蜡，清洗发动机，清洗内室，封釉，镀膜，镀晶等美容项目的施工；2、负责对美容施工所需设备的保管及保养；3、完成领导交办的其他工作。任职资格：1、17-23岁，学过系统的汽车美容知识优先考虑；2、吃苦耐劳，抗压力强；职位招聘2-6人职位福利：包吃、节日福利、包住、团队气氛活泼、多次晋升机会,136,0.8932,similarity
我知道，你绝不简单，如果你和现在的工作没得聊，那就来我们这聊聊。即将毕业，或者已经毕业的你； 是否梦想着有一个好的平台施展自己的能力，是否想通过自己的努力得到一个公平公正的晋升机会，是否想选择一份职业长久的坚持下去； 我们相信，当年轻遇见年轻，就可以创造新生力量！ 我知道，你绝不简单，如果你和现在的工作没得聊，那就来我们这聊聊 链家成立于2001年，是中国前沿的房地产服务企业，业务覆盖二手房、新房和租房等房产交易服务。目前已进驻北京、上海、广州、深圳、天津、成...,0,0.6664,reject_real_estate
汽车美容【整备】。岗位要求： 1、年龄35岁及以下，身体健康； 2、初中及以上学历，有良好的执行力和通能力； 3、有汽车抛光美容经验，有车辆PDI/整备经验优先； 4、需持有车辆驾驶证且驾驶技术通过甲方考核。 岗位职责： 1. 负责车辆交付前表面微瑕疵抛光打蜡，清洗发动机，精洗内饰等项目的施工 2。领导安排的其他事情。 上班时间：早九晚六 上五休二 薪资：综合底薪4400+加班工资+餐补，综合薪资5000-6000,136,0.8593,similarity
汽车美容技师。公司办公地址在顺义招聘美容大工1.熟悉汽车美容项目和施工流程，能独立完成抛光，打蜡，镀晶，精洗，内饰清洁等美容项目2，会贴太阳膜（优先考虑）3，会贴车衣改色（中工即可）优先考虑4，严格按照公司规定的施工流程进行项目施工5，吃苦耐劳，有团队意识,136,0.8896,similarity
汽车美容技师（整备）。汽车美容、整备岗位要求：1、年龄35岁及以下，身体健康；2、初中及以上学历，有良好的执行力和通能力；3、有汽车抛光美容经验，有车辆PDI/整备经验优先；4、需持有车辆驾驶证且驾驶技术通过甲方考核。岗位职责：1. 负责车辆交付前表面微瑕疵抛光打蜡，清洗发动机，精洗内饰等项目的施工2。领导安排的其他事情。上班时间：早九晚六 上五休二,136,0.8549,similarity
汽车美容。整备/汽车美容岗位要求：1、年龄35岁及以下，身体健康；2、初中及以上学历，有良好的执行力和通能力；3、有汽车抛光美容经验，有车辆PDI/整备经验优先；4、需持有车辆驾驶证且驾驶技术通过甲方考核。岗位职责：1. 负责车辆交付前表面微瑕疵抛光打蜡，清洗发动机，精洗内饰等项目的施工2。领导安排的其他事情。上班时间：早九晚六 上五休二,136,0.8529,similarity
汽车美容。整备/汽车美容岗位要求：1、年龄35岁及以下，身体健康；2、初中及以上学历，有良好的执行力和通能力；3、有汽车抛光美容经验，有车辆PDI/整备经验优先；4、需持有车辆驾驶证且驾驶技术通过甲方考核。岗位职责：1. 负责车辆交付前表面微瑕疵抛光打蜡，清洗发动机，精洗内饰等项目的施工2。领导安排的其他事情。上班时间：早九晚六 上五休二,136,0.8529,similarity
汽车美容/整备。岗位要求：1、年龄35岁及以下，身体健康；2、初中及以上学历，有良好的执行力和通能力；3、有汽车抛光美容经验，有车辆PDI/整备经验优先；4、需持有车辆驾驶证且驾驶技术通过甲方考核。岗位职责：1. 负责车辆交付前表面微瑕疵抛光打蜡，清洗发动机，精洗内饰等项目的施工2。领导安排的其他事情。上班时间：早九晚六 上五休二综合薪资：4000-7000,136,0.8571,similarity
汽车美容。岗位职责： 1、负责抛光打蜡、清洗发动机，清洗内室、封釉、精细镀膜、太阳膜等美容项目的施工； 2、负责对美容施工所需设备的保管及保养； 3、完成领导交办的其他工作。 任职资格： 1、有汽车抛光美容经验，学过系统的汽车美容知识优先考虑； 2、熟练使用抛光机等漆面处理工具，熟悉各类研磨剂的特性，对漆面养护有一定专业知识； 3、吃苦耐劳，抗压力强。职位福利：餐补、绩效奖金、包住,136,0.8955,similarity
"弱电智能化售前工程师。一、岗位职责： 1. 负责建筑智能化项目的售前咨询、与客户的需求沟通、技术支持工作； 2. 负责建筑智能化项目前期策划中的立项、可研与初步设计报告编制； 3. 负责项目投标技术方案撰写、方案讲解和标书应答； 4. 负责完成公司项目智能化系统图纸（售前图纸，售后深化图纸，点表） 智能化系统：涉及到周界系统、安防监控系统、楼宇对讲系统、门禁系统、报警系统、背景音乐系统、室外无线系统、智能灯光系统、综合布线系统、机房建设，音视频系统(AV系统),智能家居机房配电等系统等系统的清单配置； 5.对已签订合同项目，进场施工前第一时间与项目经理进行清单和图纸交底，进场前进行项目深化，深化内容：重新对各系统架构审核，修正错误的地方； 6,能独立和甲方设计师及项目各配合方协调沟通设计板块事务； 7:根据工作需要完成的其他事项。 二、任职要求： 1. 大专以上学历，本科以上优先; 2. 具备5年以上建筑智能化和集成系统的售前工作经验 3. 熟练掌握弱电系统工程设计及规范； 4. 有较强的口头表达和沟通能力、文档编制能力，熟悉掌握WORD/PPT/VISIO等文档编写工具，熟练掌握Auto CAD等工程软件。 5. 责任心强，富有团队合作精神，有强烈的学习能力和愿望 6.能独立编制建筑智能化系统设计方案并绘制完整施工图；持有一、二级建造师或中级以上职称者者优先录用；熟悉技防办验收标准及流程者优先; 7.会使用sketchup做简单空间动画示意图（此项为加分项） 加分项 有以下行业经验：计算机硬件·智能硬件·通信/网络设备",0,0.8641,reject_civil_construction
产线班组长。岗位职责：1、带领本班组人员认真贯彻执行公司规章制度和作业指导规程；2、负责本班组人员和设备的安全、产品质量管控和现场“5S”管理；3、负责本班组人员的教育培训管理工作；4、按照管理规定做好设备点检和巡检工作，发现问题及时处理并上报；5、具备生产现场管理和生产质量控制能力和工作经验，了解生产进度、生产安排、人员调配，能够对生产现场人员、机器、材料各环节进行管理。任职要求：1、大专以上学历，机械设计...,27,0.8528,similarity
